order_id,customer_id,order_date,product_id,product_name,product_price,quantity
fba6ab51-6aac-46ed-b6a7-f2238362c271,da137710-fbb4-495c-92b9-b2f1053b7bb6,2024-05-27,b752c683-be0d-4dd8-8ba1-0b40767e926c,require,37.37,3
2661ab53-e489-453d-860e-2e3edc0e4853,9c463311-bdb2-43f6-a94e-35e485a9ee70,2024-05-06,841ebcc0-57d5-4bc1-81a2-bdb3fd30a0dd,action,68.82,5
a416f710-1b37-48fd-bbe9-930c597c5ccc,3eb91842-cb73-49c9-a47d-5ef81d798ef9,2024-06-15,461b57a0-6f39-46dd-9d20-61fd6396af9c,act,84.2,1
1a67aeee-ba46-49eb-ad5b-c442e9ef0067,e174a262-2157-44be-8f36-57be59d8661a,2024-02-06,1faa4899-2aa1-4978-8a24-a965aa733eb5,here,15.57,4
1a0ecb8f-408d-41bc-a0de-b4bb13e19ca1,dbd56adc-2d76-49ed-b49f-bc47fab14385,2023-09-08,9f6a50cb-017a-4073-8287-e1e5da7e701f,imagine,59.87,2
f63d62ab-2de5-4014-9d24-3bebd6148414,4dd05c71-1539-49f0-a836-43dd1b0773c2,2024-07-01,9398065e-fd71-429c-beb9-9bc87cf09197,form,78.06,5
8948ac9b-7794-4ba4-90e3-d525830e0c34,00d211f2-b5c0-4de1-bf74-fbc28714373d,2024-04-15,e4ff8c90-488a-471f-b634-838b5a3ba209,tough,51.99,5
05ecca12-3d7c-4447-bcd1-a9e561a0eb50,b9c96991-23e9-464a-85a9-9d65c1f7844c,2024-06-26,cf49fc0d-4240-4b62-ba39-4bb1eb6fa592,someone,80.6,5
028ba08d-40da-47b6-9790-71f5b4c3789f,5d9b42a0-e43f-4131-8252-6cf168826765,2023-12-24,a2aa7971-0223-4de8-8b4c-b0db27fee74b,everyone,56.71,4
68cd3069-799a-4c7b-9f0d-d72f748670aa,626102dc-078d-4637-b908-386ec16b85cb,2023-08-04,ce6454ba-7b28-4fd4-92e2-fbda3da95a92,share,54.4,3
0096641f-61c6-46c5-b0a3-7df6374f7874,3e4316f3-19b1-4038-aea3-881210a959da,2024-04-17,c4b558a3-fea3-44b5-aa53-28d27e2e8aad,herself,83.33,2
43bcc729-20c7-4c5b-8e9d-d0526b49e5b4,a4b9e34d-66d9-421c-b520-2bb81bc9c66c,2023-08-09,194ff630-eb2a-463f-b6cd-4d1b2f3c1b1a,none,64.76,3
c5a434d0-70ac-4390-a4fa-7b1118d8fcd9,1175afbb-45d5-4774-934e-ceffe2c43aee,2024-05-09,b45d1210-38e7-4dbd-8dda-12ad5c4a79bc,marriage,89.67,3
40b6bfec-7697-4eae-8f70-230568862ce3,a9ef8091-f16f-4969-b40f-ddc3fde5f727,2024-01-12,f78d01b1-f1c6-4066-94e6-451d1fb9e34b,impact,83.93,1
f3c9221c-f503-4b8c-8205-9cf585a9f9f7,e008b3d3-fe2e-4b81-8a4d-f702f78af6dc,2024-04-26,197d5df8-4c63-47ce-90ad-226a6af35c9a,deal,23.91,4
9c9fe59f-03c3-40f0-8405-7f2ee384dc72,ce2b9500-a2c4-485f-9727-a42014fe80e7,2023-12-16,c6c0b8da-b068-4a1c-b39e-f8d59fc59f42,too,58.6,5
82ad7661-a197-4805-b85d-31dc99ea104a,488c901a-0c1a-4330-8a5c-33b0f8572c20,2024-02-10,16bb200c-3bc8-4110-ade4-6f209dabf6d5,wife,18.19,5
bed0fb4b-dac0-429e-84e2-8b02ff53c84e,9d96ec03-7dd3-4ed0-83ec-6a7c7141cffb,2023-12-28,4ac3940e-eb8e-416d-b94f-d5de48c03626,move,31.63,1
a89863a8-ee97-425b-976f-ae0f0b92df72,31a48052-71b9-4d86-bcac-0b08a90f1bef,2023-07-27,ec00dceb-24ef-4b7e-b5c7-9b7fdc763246,show,13.38,2
343e3e45-bf24-4451-b476-9a521714deab,42ea595d-092a-4d92-86f1-44b12982897a,2024-07-17,24dc4aa9-0d50-4447-b33f-44e00dd23393,tough,52.07,4
8137b03c-0382-49c5-bb4a-c6fb4abe5bf5,df2c7fe9-5894-47f5-b1e4-78290d9cf297,2024-05-14,25cdb3d3-3d9e-4e7c-be20-908295efa5f4,style,26.21,3
d42c89ed-3781-4c46-8856-66f5f42c9885,e57b4928-71ae-41cd-b562-d272d3455d89,2024-05-29,b166214a-dbe8-460e-bdb1-a994583531de,a,98.46,1
3e25aee1-b471-4fa4-a3c7-4b4d30bfc820,83fa208b-42dd-4b15-9903-5f03636f968e,2023-10-03,14cba4fa-25a9-415f-b08d-2a7a3d3620b8,sea,52.43,4
42a71ae8-0215-44fa-b30d-33aef58bedab,4d203a3b-f001-447d-b0bb-edf4ef0a0c5b,2023-08-16,e11b86a9-898c-4f55-9493-956aa6172d47,responsibility,95.09,2
57ce1f7b-5c51-4977-b5e1-74dcc0314d7d,7346603f-567d-45a2-8a2c-98a110acd544,2023-08-16,e6277da8-fdb5-4687-9dca-71b45037b234,relate,61.64,2
ed384431-37dd-4760-befe-0c7b87e6cde6,756243b5-91d6-4149-a5e1-3f2449260d21,2024-03-13,632b41a6-a3c2-4167-9992-76a3a0a53ecd,war,81.68,2
440b3467-f9f4-4243-9954-d0db7f8bd970,e0a58cd1-cf71-4da6-a004-55969ba56b7b,2023-12-28,54484e24-8567-4977-9d79-1fe821603497,three,47.64,4
153aedfc-9a4d-40ff-babe-46dba6754c9a,282dd32d-a064-4d04-8df1-3e1f5219a8d4,2024-01-09,1ebc949f-0d00-4a0a-8d67-c7aed716cdd0,remember,94.11,3
3f94fb69-c7f8-4944-82d8-46e08625f035,ee152432-58f0-4b48-980c-fab21cee278a,2024-04-17,6b143407-e899-4118-948e-ec54608994e2,out,81.41,5
046af29a-5cb8-4a0b-ae22-3ee99e9ed83c,6715a6b0-30a9-4b25-ab90-05249c8d20ff,2024-01-22,9523cfb6-4d4b-48ae-87e5-805eb03f4c6a,participant,88.02,2
907d92d5-7f49-40af-8c4d-20dfe6a7482f,3bc11975-8d46-4ccd-8e30-a5467a5377e0,2024-07-13,ae86c115-4d49-4392-8828-d14ac912cdc0,political,90.3,5
98d2d204-dcb9-4221-9741-a651d02f3339,7e06226a-60ca-4a91-8299-f915266b8d67,2024-05-25,784c151a-23c0-4022-a166-712dd80e5061,name,12.38,5
89f89344-70da-41a5-902d-ec61b77f6096,b48dad8d-8010-4cf3-a251-a6587c4fe681,2024-02-08,32249719-cd1e-4747-b6cb-9ca687b0592c,high,10.46,3
c760ec48-a03c-4632-8c0e-7414573fa52e,f3bbce24-5acb-4699-af01-9a41e92d583e,2024-01-18,4cbb0492-aadf-4e80-90d2-d146f50e2df7,win,91.36,1
29f4f06a-331f-44c1-b651-5759a6e1ea9b,3ca4ffc1-9eef-4b40-8c7a-92ad824cacb8,2024-07-11,2a71cef4-f46c-4fbe-ba51-43e3398c81e5,yeah,26.61,5
a485bde1-5e1b-408b-818f-e53784418d3d,0c49346c-a5a5-451f-997a-2be044a71040,2023-11-18,3cc48375-98a4-4f7a-aeb9-48b4723d1c1b,reach,71.63,4
f7fee067-0c71-4f3e-840b-23fad3e29470,43d6f37f-a481-40b9-bde5-feeb8df5b77e,2023-08-23,83a2abf0-b232-4d36-9782-02dbd98634b7,fact,18.08,4
ba51a8bc-ebd9-467d-9f13-f1f78076d872,485fd12b-81d0-4b6a-8a3c-f2ed390941b3,2023-11-29,4dcca952-f77d-4fde-9678-af8eced6462b,hard,47.51,5
07524001-c4d3-4c7f-a7e6-084f82fef454,9cebef13-569b-48d9-a513-01705e830a9c,2024-03-02,a90039f8-4437-438c-86d3-0e60729b503b,level,56.16,4
5e03eeb5-6589-4421-8873-c998541a42fe,6a2e3aa8-2f0d-4932-aa7f-93e765e456ce,2024-06-12,aec51f3c-ee37-4188-8a00-f57397bd803c,authority,45.33,1
a1703808-10b7-4cba-b5d0-dfc567a3103f,c4475335-7a69-417c-9913-78519ffda378,2024-05-05,1a60584e-eef4-4d9d-a7b9-df33a9a96122,near,27.36,4
f9151f2a-7af9-4de7-987b-d4600ee5d50c,bff4b27a-3f41-4800-ae4e-f64bdaaf8613,2024-06-20,cd6a5ca6-9537-466f-b0e5-5101fcb110b2,someone,72.51,1
cc65f2d5-d6cf-4734-a039-e9d2505a7cc3,25f7ce39-83cf-422d-be5a-9389228bc0db,2023-10-27,5a385a33-eef9-4116-9508-16cb1bc1c68e,something,76.23,5
ca1c3b75-fad6-4624-95c7-651be0fe04bb,cf4f13cc-0e32-40bf-8411-14327018d66f,2024-02-01,5dfc6231-e41a-457c-a1e5-c6acb3c1f20d,study,78.91,5
11695ba5-266e-4390-85ca-cd26aef1c84e,684e7cc1-9a37-4b40-a93e-d96b2c061567,2024-04-26,39688e5d-2c9e-453a-9c72-b790da3bf358,show,59.18,3
4824b989-d21e-4299-979d-ae37d0b39107,e7a5706d-f46a-4e2a-a849-325df08776d3,2024-02-13,f6ec52dd-d3b3-433d-9154-febf293a9ff6,style,45.55,2
f0850e64-0d5c-48d0-9396-327b3cf607d9,21c713a8-f8ff-4d01-adff-dbe45b75e792,2024-01-13,61c82987-49ae-4941-b2a6-95e109405856,administration,49.43,3
b8392581-b65f-4425-ac73-e9f0e87c52e2,93f30930-4130-4803-95b2-73282fab8c6f,2023-08-05,e1cff353-1094-4431-9aa2-22593777c683,management,36.28,1
7b74db92-2888-4a62-b011-f9117baf1d43,230360d8-bc6c-4446-85cb-454739b901f2,2024-02-03,4c5cb143-30a4-4e21-973a-df0f23aae51c,generation,78.28,4
9e085c1d-ffc1-46be-bd9f-949931109682,23d5967c-dab7-4703-9016-c02a7ed4d759,2024-04-01,a8e8a0dd-d9d3-49cc-8ac7-3319fd404e45,degree,81.12,5
5ba6a2d6-7f89-4bcc-8453-91d33fbe03fa,af535852-08e2-4937-bfa1-1bd652c34178,2023-11-02,4f859515-aa23-4970-8dd5-5a899cdf4e9e,animal,19.6,3
7ce86a56-8a6b-4252-84a5-b1b4d2d21cfb,e30abb73-263d-4269-95e4-ecad8115ad09,2024-07-19,c862715d-d823-4fbf-bed8-aa82114e7a5e,he,21.57,5
e92a6d69-9104-40e7-a64c-77433905866d,7eb4240f-be27-41f9-bbd6-9668e713ef9c,2024-06-10,d12b39bd-2465-4131-b171-f5172abe7f59,note,55.47,5
3ac9de06-f635-48f2-98df-7cbe7c01b6a4,96550c9d-3e92-4407-9c21-d954698e4d4c,2023-07-30,d8f3a31d-87b9-47c5-a3f4-73d79dd720ea,upon,11.8,2
46c53021-1837-44bc-aae0-04da45b6f01d,b9014e60-fbf1-4138-9fcd-78bbd200a6d8,2023-12-17,31a44657-6a6d-4515-98a8-ed1f008fe932,southern,20.64,5
48207536-86c5-407a-aaa9-f7592231ce73,5e4c64da-7945-4429-ac03-3d1fd79dbf58,2023-08-15,a34e4f74-9b06-4e38-a666-d33d2118f594,major,58.17,1
8e6cc9fd-b99c-4307-b11e-4ca26182ec1c,dd0f3540-b0c2-4c58-b38e-422b2330060f,2024-05-15,d22f5332-a5f0-49aa-9bcb-494c90393f10,mother,36.9,2
88700907-d7c9-4def-a259-2ee18682547c,0f5ee326-2f2a-4add-935b-e750dbfdb1aa,2024-05-29,a5988005-7f74-4b51-8f7f-b3959446802a,the,55.49,4
738be34d-6e0e-4f11-92c4-5bdf4e7d2383,1cf7c8e3-112e-4164-816d-9229d958ebfe,2024-01-25,82d16d14-96fe-4a1b-a6a2-2188d262373d,anyone,20.04,4
4e86e51c-9e68-4d97-9e6a-23c2e4fd9191,b50a80c0-56fb-493b-b848-3ff50710e41c,2023-08-09,e1de803b-326d-42ff-ad1a-31cccd1535d6,beat,44.97,5
9a8e3dd2-0417-40a6-8b63-e92880fe4944,7149b625-07b8-4bd2-a2c0-39e3eb3540f6,2024-06-26,268c9743-b533-4d85-9fbe-1befb0a3f2ef,when,71.98,3
4502d30d-56d6-4fd3-9058-0ec9305aa309,1dc403bd-47e8-4f54-b68e-04d586b8796e,2024-04-01,fc605974-a980-4d1a-9052-bf652d02abbe,business,67.21,5
862952b7-58f8-4591-be79-4b27d250b52d,8c662c1a-cbd4-4725-86aa-66a893f8f606,2023-11-30,e23b8608-1daf-4b00-9437-d16bb86b5f1e,follow,40.77,1
22b9f825-6012-4187-beb8-d859f09026e4,11c399f2-9c86-45a9-86e6-53130ec3ebce,2024-01-02,70f68d1b-8be0-4d5c-baad-67b44b7d4220,simply,95.8,4
920f74f2-9434-48b3-9fde-fe1443c49f9e,dc96a2a1-4c09-4daf-853e-b9d2a5102819,2024-03-18,a19bf669-75fd-4307-b8a4-5bb684cab08b,small,11.27,2
074f5c23-7906-4ebc-b587-20da1cc03460,1ea2132b-0691-4ebb-9b36-6948e44a8a2c,2024-04-08,51b9d2ef-dd8d-4fdf-ac81-9b11b1e1e5a2,stand,14.24,1
f4728b55-7ab7-456b-a718-f9429f11f059,28360910-ebf9-4782-8ea2-12cbdacf7e43,2024-03-03,af5c84f9-1baa-4664-9e58-a9d896f82620,financial,94.85,1
b3f86447-263b-49c8-a6f3-87a73279dcab,5dc58129-ecdc-431b-8d00-449a74f61b03,2023-07-31,cab4d031-b573-43b1-affa-5ae803051a0e,to,54.34,4
b15a807e-1845-4144-86e4-52334e6cf68c,b376507e-35d9-4b23-a8c7-0faa8c40072d,2024-02-10,eb41e98e-d611-40d4-8476-14ff4f9f951b,teach,21.44,5
ae54c79a-3761-4b9f-93ba-d316d283cd22,afaf674a-6b5d-4f87-b578-3d6146f33421,2024-05-25,90003811-839b-4345-a439-e7a7d48cc6fc,on,76.23,1
6f7e073d-46e2-4cb7-9015-5bf43cedf311,3079b11f-aa0b-4661-a770-33d320d4b843,2024-01-26,4a73e60e-5f74-4ed9-869f-81c7d0efe7a6,lot,20.62,2
14d21b84-f861-4343-8892-e8707ae4a110,bcfe06c0-52ce-46d5-afb8-63afbf92325c,2023-09-11,514ab7bc-678a-4439-905e-66a0227b2419,others,58.63,1
6a9e2ad5-5046-407a-9ce8-a6d43b13f80f,08ca95ab-4864-42d5-8149-57a0863abf0c,2024-02-21,f09d95f9-c707-407c-ba69-b56eda684723,set,41.51,3
cdcff52a-0c06-43c6-8eea-7961a4d63036,a7ce4b43-adee-413d-868a-b125896eaef9,2023-08-16,cc75bbaa-ecbc-4c3d-85fb-06bf053752c3,become,25.94,2
48234a90-f9b6-4f30-842b-e9e96129485d,8998fef3-0d03-4ad7-a65c-8b88bd9c282e,2024-03-16,59fcb719-5ac7-442a-973c-39a135abcab6,travel,27.79,5
95b3a078-c27a-4539-bf31-ef383e99e285,f0d4cac7-0002-42b6-b88a-edf479b1b418,2024-07-18,4bb23739-389b-4ddf-bd63-bab759134858,see,90.24,5
0abd20a1-3752-4d5b-b15d-d5a128c98422,3dc6f84d-21cf-4874-b896-4e173d7d2dd2,2024-01-26,35c161d9-8c94-4382-842b-c353730fba67,boy,57.28,1
2ec9f1e4-a5fa-4c3a-995e-b080c990ac41,5eec7026-9ea7-415e-8989-30fc645f5858,2024-05-07,7825b960-d5e0-4a91-af88-97b0d4a7271e,act,25.38,3
ede8b184-860d-45d3-bf2f-8de513151888,61177609-20a0-42a8-a613-cbb6a932fd57,2024-03-01,373207e4-5b63-4a78-98ae-e212cb1db6f9,occur,75.9,4
c6969239-77d0-4c02-940f-30be0be03ceb,aed28481-7123-41cb-a0d8-d7c7b9cb6153,2024-01-05,595479f2-100a-4867-828b-732b9519b017,seven,57.65,1
f45da0ed-68e8-4b51-8585-d92cc864ed2d,d983f20c-b3d0-4bec-b042-d3dcd721058c,2024-06-26,fc5cd0cd-1089-4953-99e1-a6841ddc928e,pretty,48.96,5
864971d1-f5c7-4a4e-8120-d7dd6d1bea16,4bb49303-efa9-4a32-87fc-74446cb5444d,2024-05-20,55efa81f-7070-4cb3-8dec-b376545b2ba2,around,65.75,3
755f7b75-6153-48c9-a1a7-56b4369ad923,ec724683-fc96-456a-86c1-2c1b954a34e7,2024-06-29,dd813fd4-aa18-4dd5-9f62-df395e305cb1,consider,41.18,1
26647b5c-af5a-4b76-aeeb-7e6b2cc13098,99a6e069-ad40-4b0f-b8d5-1707df050532,2024-04-10,d2ea033f-855d-4600-9589-029853541a31,or,58.31,1
5dfe2c0e-2db0-4034-bc13-53568be8ef5f,9eedca43-7a5b-4669-8f31-1fb52ee4a88e,2023-11-07,537b7197-9cb2-4c8b-a61c-34116278fe77,act,64.64,2
6472fd6c-b843-4830-90bc-18bd1d883212,113c084e-ccbb-4b5f-bb03-cb391d99a272,2024-06-30,23b35c85-2935-4691-aa7c-3db3b591be60,my,20.31,3
af39319c-1260-4705-b8e2-e8a16b6ce456,b94385b9-20fd-4583-82f8-54fb3b7882fb,2024-03-28,b5a5aebb-d13a-4038-b609-e0ebed3420ca,professor,53.11,5
8e496558-6f58-4a28-b8c0-153139dfa361,f0c83c0a-d667-4029-a67e-7ad3fe3298dc,2023-10-18,49473ac9-d909-4f0a-9d12-461490bbdaca,quality,91.25,2
9f96a13c-cb23-4a6d-829b-35595fa7462d,f58ab8af-2c70-4512-83cc-6babb77af4cc,2023-09-26,0048fb78-ffa3-49b8-9a72-2b4a6fecacf0,mention,35.27,4
3b5a775e-7256-4fb9-ac80-a8c3db3dfe57,916e9d39-ec2d-4bdd-bbd6-6fda33d43932,2024-01-22,95c55c3c-1a5d-4c44-93e0-c699b506b7a9,present,89.53,4
d140a20b-ca99-41ac-9d28-005521cba7dc,fc584574-acee-47a0-b817-9cdeaa743a45,2024-04-15,f69a26c0-276d-4105-b1b5-d9ae7bbf7ebc,beat,55.92,5
d8ba55a9-f2a3-405b-a276-31a7f8a18d5e,2d51b06e-4ec5-4bb5-adca-5ea3dc30eec6,2024-06-21,cc59c40a-7852-4469-963f-9e9ad04abc86,approach,16.4,1
941a4404-21a7-440f-96c5-7d6ecf662618,a8a61bc3-14d9-4718-a9e0-1074c2a5d5c2,2024-06-13,27909dea-8d6d-4746-a078-4a85e5af6636,seek,15.48,3
3687309c-164f-4ad3-bda3-12c5120ce44d,bbbbc2e7-6142-4721-8ae2-e7831a85fc95,2023-12-06,efdb9429-eaac-49e3-adc9-78f194d2755d,edge,57.02,5
7441539f-db55-477a-86c5-e84dd63352b1,348b78af-1345-45b8-9e72-7726e46fa87f,2023-10-09,43a0884c-3940-4840-bd1a-9804d23d5190,relationship,42.9,4
9af665d9-8e8b-4025-a120-4ad53239ac99,eb7eb59a-58c1-48a2-b4fd-4c67f2fcc6f4,2023-11-11,d610ad4d-5443-42f7-a4b8-52b8a21507e9,have,73.29,1
c4d4bee3-1d9f-4f1e-8e8a-b6d66fb12c86,7e4dc14d-69c2-41ab-89d6-2b41778e7894,2024-05-26,9af4c615-f80a-41be-89ef-9f195de5af4d,ask,35.29,1
04fefe1d-d409-4d0d-b819-a8f0deac38e8,177d5889-7594-4822-b0d4-96d8ede24d94,2024-02-22,a67bc3ae-54d8-415c-850c-97ca9338c208,economic,58.9,1
6a5b6cc3-ac3c-445d-a94f-f22226e19a51,16cde11e-7b65-474a-b634-61a89aa9cb39,2024-06-04,5ca8e407-a50b-4f23-8686-b39a18ba514d,administration,45.08,2
1fd3c18a-10f3-4e5b-8cfa-0b5016f91225,d0a87bb5-c6f9-4c0b-b317-92da6bfb6e81,2023-09-15,9c7a601e-cfd5-48fe-bce5-92bf2b56a75c,American,51.09,5
192164b7-6f73-466d-a7cd-8f6d3297f19b,78a706e7-04c0-4373-8ec4-efd70fb71004,2023-11-13,75b08f0d-74af-48c9-aa80-f83cc83ee818,garden,62.84,5
9e2bed66-dae5-46ef-b0e6-4e66cc76c5fc,d4fdf42c-c103-42cb-a030-b48b44d53a56,2024-05-07,1f3d2dba-f9ce-4a34-8058-b4541c783985,news,12.04,3
5cdac5ca-6a07-402b-8e7b-6a1b1feac57b,310c5be6-2508-4d27-91c4-0fab3d1abf0f,2024-04-12,a2177424-fd31-4dcd-b00e-bf1a00cc5e12,term,66.74,5
b1029acf-3e0d-4dea-b1e1-5ef3a03d01a2,4d92653b-ae67-4e36-aeea-62da271925ef,2023-08-19,f1e4f4dc-400e-4013-b812-ba464874b408,brother,27.42,1
3aeb1258-2140-4987-a138-25132ce715f8,4a9913a5-113e-4e27-960d-e012954ab43c,2024-04-03,3aa88413-995f-4036-98b6-ef8982acbf78,loss,11.91,2
d2618b70-e361-4b63-9b8a-3ec1d6be6815,887c136b-dd19-4661-a81b-be2c887046ad,2023-10-23,f7dd9479-2137-42ad-9e71-128c625b9420,enough,32.72,4
a675794c-31f1-4f15-90cd-a9cfa796db80,ddfebaf9-2bdf-47f9-b822-64d784b57730,2024-05-02,b7c1ffab-b169-49ca-a3dd-09943c1e46e0,reflect,22.46,4
d06779ac-5bc2-48e8-8b78-f20bad56bf40,e36c3059-67b3-4c50-95d1-f4e708edefec,2023-10-16,05eef2e7-bd9a-4a3f-9cca-a5ddcd5b12ed,magazine,67.12,1
3c6bce81-537b-4285-ac48-1d41fb06b44a,a1f8d64a-c727-4cfa-81a1-9730f7c043c1,2023-08-08,c6e2906e-54cd-4c90-8321-ad6513d3d67d,management,41.38,5
962a0b83-13c1-46ee-9fbf-fceed41b10ce,2e9b8cac-c13d-4a26-92bc-e30e3b00964f,2024-05-30,496348b0-ba48-467c-a00c-57c1d4158b22,can,24.02,5
38f78a00-9aec-467d-a338-9e0072851acd,75df5870-d95b-44d2-b1c0-7351ad1d3074,2024-01-18,1e2cd313-ad19-402e-839d-f852de133bdc,interesting,68.93,2
dcf4893d-81c0-4453-b4ef-eb385349768d,c5ecedb4-83e7-46c7-b831-c7a3983a6a56,2024-07-05,0b7038a6-7259-4fbc-bf5f-7b449303724e,where,18.16,3
a99beb3a-1a75-4821-b266-cdbeb791a6ab,869c0d95-4e87-4b3c-a5e6-b508db4202a3,2024-01-23,531c0a99-4c98-49b6-a178-e9de2dc51ebe,none,15.46,2
cbb8cb05-6047-4c32-9d39-dcd1cac4ce12,d92c9a12-0675-42fe-bc73-52b6de53e804,2024-04-20,2305e5e6-497c-4761-a536-76dc15426299,where,61.56,3
03dc7a0f-5428-439c-ae60-dd876b29ffc2,e80ae960-bf5f-4f17-8cd6-13a32059ea2f,2023-12-06,66e25523-79eb-4e97-ab55-6e8a3cbf9504,thus,33.04,3
13586ecf-2b1b-46fd-bcd5-b5df4bf44096,c29af1ba-0ba3-4302-8362-2e31b10feae4,2023-12-19,335704a6-c74e-4a9e-bddf-323435b1e6c8,near,48.97,4
012b7210-a0b3-4632-82a4-e02ac85e6cf5,ac9201ba-c770-4886-886d-ef26eab1a445,2024-04-16,6015b374-f8b4-499e-aa68-5d9574430bea,serious,95.79,4
0d685025-99be-4199-9b2f-257f039142da,5ef385d7-958f-4f38-b8db-dabf79f7cd4d,2024-01-27,edfc4467-0500-4b25-beb6-39d280d10b1c,themselves,63.97,5
cd28f722-1de5-431b-bbd9-274bb18d957c,615cf09c-ab2e-42eb-8c72-102d11691ad6,2024-06-04,699f3889-e530-48fa-95bb-ea87d5c9d1b0,write,79.79,1
9a77cdce-9f90-41c7-9b5b-264e00756cdf,4137a235-5562-4dd7-9d05-6952b8e90c75,2024-07-15,826347af-4cc8-4b13-a5ee-c8ae1d045cb4,bring,32.24,4
610040ff-1a0c-44f6-8ee5-33f5ab201d21,50084664-5adf-4f2e-b634-2bf042d1d055,2024-05-26,033ba384-c81d-4de8-858e-80e72ff93d58,always,89.39,1
bf986279-ae5f-40f1-8461-e244d7961053,a98b2881-e4fd-444f-a7bb-84419ab1371c,2024-01-24,297df76f-2287-4dc6-986f-efc4d7e2e234,pressure,51.89,5
09a36fed-d726-4bcb-b2d8-c21e0ce35a1f,4224f9f2-95e3-4627-9144-e98510379645,2023-11-21,73eba884-6373-4194-9bca-06c27bc54dd7,economic,83.24,2
45320e4c-4961-4acc-a0ab-9198eeee6d44,ead439e2-a202-4126-b84e-785655c4c6bd,2023-12-30,0e21098b-b636-4a40-842d-c80e3e0e6f44,country,31.67,4
73e67dd8-fdfb-4471-afd8-831a8adea9e1,98406c2e-f1cd-40d8-9741-2fd745a2f920,2024-02-09,874a3eba-69ee-4b5d-ae65-e9868817bb05,west,67.99,3
fec57648-51f6-4ccb-abba-7e9e1153f424,9c39c625-bf31-4beb-87e0-853c263eadb5,2023-08-03,4e6b45fd-1d08-4a31-bfab-df99e5ff2694,both,39.25,2
66de13a7-ec4a-4438-825d-eed31ec6b689,123b14c8-f2c9-4c83-8233-09d602b8b7da,2023-08-12,f00dd051-9511-4f09-a36c-b3d6fc3f14d0,clearly,75.34,4
330828e1-6f6a-45b5-bc01-e3e29f670924,ef6fe995-58ff-4afa-b0c2-06c47a3743f4,2024-05-26,7882275c-fd27-49de-9bef-0bb97f783e7a,concern,99.43,1
17ad5aa7-d2b6-4dd6-b5e7-a7b15a19a827,7aa6e538-6fad-400a-8bdf-8b80a136393a,2024-02-13,d4ba4511-464b-4e21-98ce-a5b6e662a11b,only,83.22,2
822c024e-0db5-4c85-9215-110bc312665c,00534f77-349b-440e-8b36-61f1ae7aad59,2024-05-01,0cdda4de-8757-40a0-97f4-c27915361265,myself,16.18,1
7bf5138c-5481-4ff7-9017-4157ed8fa86f,b1a49eba-ccf4-4f02-8888-ac6526e6e812,2024-01-18,a6a32360-93ca-4dbb-a139-0c7eca47ad13,nice,35.7,5
50a5d978-0ed2-472b-a771-5924d1f89223,168fa3c3-1107-41ed-b80f-1063b40a5119,2023-11-12,e940c1cb-1a80-48eb-824b-be019ad6744c,ground,47.51,1
3895974b-344b-4758-8aa3-20635b411daa,1ac534b3-d054-4657-a102-d4a8f1399755,2024-03-19,e81b4b8e-9cb3-407a-926c-d2017dd562c7,maybe,21.31,1
b06ab086-d3c0-40ec-b870-3d0002dd47dd,18d3cb8c-9167-4725-aa96-809cffe09d3b,2024-04-29,a96a1487-3bfb-4c81-bdaf-042bc16b2bbc,next,99.16,4
0a9b9e6b-2a89-42b6-985d-fe78174d8046,2d024265-3f24-47fe-93c0-6162fbbcc0e4,2024-03-02,dc469316-8422-446c-9106-2d2e139a22a8,if,22.52,4
b1812b39-f12d-4075-b7f7-fb1e3d63d9a3,177a32a1-37f8-43f0-a6dc-afc32e22b4a4,2023-08-01,2006913d-c6b7-457a-87ca-c1e6e9ba5f58,energy,98.32,5
ed8282d2-4cfc-4e44-8680-9e83cf7ca20c,24487271-4621-465a-b055-531deeb054ba,2024-07-02,d229fe59-7a24-4ad3-a102-02e061d6d6ea,weight,37.93,5
3ef6ef5c-8cf2-4f2e-8e41-dee2c0e0dab1,01405a80-5556-4225-ab61-9fc6a7690d1d,2024-03-21,a1f8eb5d-35df-4219-b37f-d54e9a04341a,example,79.95,4
80046c2c-3996-4169-98e0-5357191ed598,76873aa0-91b6-450e-bc3c-b6d081ae0c6b,2023-10-02,948797ef-3860-46dc-8d18-5cbdba5de024,than,59.53,2
7da282ae-1098-4fd5-9483-78fe17435bf5,518ef5c6-63e3-4ab3-be3a-dcc09224be9f,2023-09-16,21f4ba30-43a5-448f-8bbc-956ab6fb6c9c,significant,94.72,1
12ef494b-244d-4892-bca9-eb06b2e8663b,4767aa50-4808-4879-a242-e762257eab4b,2023-09-30,a285606d-3493-409d-8600-f9add86752c5,live,93.46,3
1174d342-fcc0-4314-9de9-a5d4dda893ce,d7bc36d9-679f-48e4-b4f0-bab4fbc10068,2023-10-25,814afd11-1a4a-4dca-90cb-cdf3f662bd98,during,75.64,5
d2cf4075-1ede-40eb-995d-2093a7daae22,8569df01-90cc-4309-862e-bbce22314661,2024-02-19,cab47491-8a84-47f3-b9f3-ddaaa5c994e3,manager,33.23,5
9769b839-57e3-4c85-adf5-73b9d8ff76cc,e07c7f2c-09cf-413d-8289-586ce18f0604,2024-06-23,6e750295-ad5b-4152-b923-dc7694965184,morning,79.77,1
